X,Y,CBSAFP,NAME,STATEFP,isApp
-97.504892723057964,35.428660444308591,36420,"Oklahoma City, OK",40,0
-92.287888946041775,32.683061429651396,33740,"Monroe, LA",22,0
-91.413216777022967,40.47443663972286,22800,"Fort Madison-Keokuk, IA-IL-MO",29,0
-118.01330226910625,45.306555477557737,29260,"La Grande, OR",41,0
-77.078209299959781,35.093788401974308,35100,"New Bern, NC",37,0
-87.722698775374013,30.729409219475919,19300,"Daphne-Fairhope-Foley, AL",01,0
-90.349932352729638,38.733583921211896,41180,"St. Louis, MO-IL",17,0
-98.601544943509893,29.428277764348852,41700,"San Antonio-New Braunfels, TX",48,0
-94.609422717344842,31.257224268036484,31260,"Lufkin, TX",48,0
-86.206898533501146,39.746837549561974,26900,"Indianapolis-Carmel-Anderson, IN",18,0
-106.11679370910832,39.63736665052123,14720,"Breckenridge, CO",08,0
-81.161141865240552,37.910324751221729,13220,"Beckley, WV",54,0
-95.851864852003857,32.211976493009992,11980,"Athens, TX",48,0
-83.639974759367661,32.409316491830225,47580,"Warner Robins, GA",13,0
-85.778079953778573,35.673337724604849,32660,"McMinnville, TN",47,0
-106.69533509355803,39.627819484065469,20780,"Edwards, CO",08,0
-120.59575515131284,40.673789503245075,45000,"Susanville, CA",06,0
-85.396257192665558,39.930290167013069,35220,"New Castle, IN",18,0
-124.05846769135763,43.176568599802494,18300,"Coos Bay, OR",41,0
-71.421787837296236,44.696416066218319,13620,"Berlin, NH-VT",50,0
-87.156575548450874,30.687927560740128,37860,"Pensacola-Ferry Pass-Brent, FL",12,0
-81.093420723619673,25.366359451452894,28580,"Key West, FL",12,0
-115.53426999996923,40.920994314632118,21220,"Elko, NV",32,0
-93.669223540111602,32.488921360449808,43340,"Shreveport-Bossier City, LA",22,0
-82.337316542455554,36.25183034216569,27740,"Johnson City, TN",47,0
-98.696049285293256,45.521637589868071,10100,"Aberdeen, SD",46,0
-97.665391836066405,26.46920640711464,39700,"Raymondville, TX",48,0
-76.730686229393598,39.923155689149972,49620,"York-Hanover, PA",42,0
-86.867919365264243,34.131767598821021,18980,"Cullman, AL",01,0
-78.738370130988272,42.912147120185963,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",36,0
-87.829724117505961,45.469295238587698,31940,"Marinette, WI-MI",26,0
-116.70064762033789,47.673240796099826,17660,"Coeur d'Alene, ID",16,0
-113.50636356120951,37.281348617127527,41100,"St. George, UT",49,0
-87.564182491714107,36.747526092051075,17300,"Clarksville, TN-KY",21,0
-88.685242748694478,34.265547812071432,46180,"Tupelo, MS",28,0
-94.242678626969607,46.799196512720918,14660,"Brainerd, MN",27,0
-98.276064277754998,41.033860368767463,24260,"Grand Island, NE",31,0
-85.654687015398835,40.515872281021949,31980,"Marion, IN",18,0
-86.1314807602716,41.775013633529838,43780,"South Bend-Mishawaka, IN-MI",26,0
-93.182414659163641,31.107524901296841,22860,"Fort Polk South, LA",22,0
-118.1471537056135,34.219166794618168,31080,"Los Angeles-Long Beach-Anaheim, CA",06,0
-96.407507222927308,30.214610682187018,14780,"Brenham, TX",48,0
-79.671792522895231,34.598644737344003,13500,"Bennettsville, SC",45,0
-85.945528220584208,31.804790195385262,45980,"Troy, AL",01,0
-89.071545959106899,42.671329073467263,27500,"Janesville-Beloit, WI",55,0
-80.38000331104827,33.915402347279773,44940,"Sumter, SC",45,0
-91.793517272234766,37.877361177126915,40620,"Rolla, MO",29,0
-75.401794909062104,40.78826365328586,10900,"Allentown-Bethlehem-Easton, PA-NJ",34,0
-81.832867342238927,26.576193853888121,15980,"Cape Coral-Fort Myers, FL",12,0
-84.73338564052095,37.518521549809435,19220,"Danville, KY",21,0
-123.86699436541529,44.643508559156473,35440,"Newport, OR",41,0
-88.076672265951444,45.945962914771606,27020,"Iron Mountain, MI-WI",55,0
-90.603922614121799,34.230507956354245,17260,"Clarksdale, MS",28,0
-82.049986396362783,35.680426187453982,32000,"Marion, NC",37,0
-101.15232794707485,29.894680721061594,19620,"Del Rio, TX",48,0
-122.67694466238935,47.612123812193431,14740,"Bremerton-Silverdale, WA",53,0
-123.5562944024559,42.364166383038985,24420,"Grants Pass, OR",41,0
-79.028863098707902,39.969747925291301,43740,"Somerset, PA",42,0
-80.033001549101527,41.992464603401899,21500,"Erie, PA",42,0
-94.47322192857817,45.586322351459131,41060,"St. Cloud, MN",27,0
-79.476651827103055,34.837717431043721,29900,"Laurinburg, NC",37,0
-85.324648747921373,43.640707311594561,13660,"Big Rapids, MI",26,0
-91.996821079391523,30.598921878525161,36660,"Opelousas, LA",22,0
-80.8041219977259,33.441909513845332,36700,"Orangeburg, SC",45,0
-89.041265293940015,42.333393935116078,40420,"Rockford, IL",17,0
-108.7151839986924,45.781100135449371,13740,"Billings, MT",30,0
-89.018052178792615,30.498389594658466,25060,"Gulfport-Biloxi-Pascagoula, MS",28,0
-83.11778675177365,35.927539052009649,35460,"Newport, TN",47,0
-95.752287749873375,34.920210004053615,32540,"McAlester, OK",40,0
-119.7598264403816,37.217643848233948,31460,"Madera, CA",06,0
-159.60077352874464,22.04172973241683,28180,"Kapaa, HI",15,0
-88.644770957620153,44.068869222456094,36780,"Oshkosh-Neenah, WI",55,0
-118.55943018497908,46.983215672961997,36830,"Othello, WA",53,0
-122.00985730282697,37.057649479146129,42100,"Santa Cruz-Watsonville, CA",06,0
-119.25651293322966,46.363825107224891,28420,"Kennewick-Richland, WA",53,0
-83.807017153318228,39.412434493866868,48940,"Wilmington, OH",39,0
-89.163487102017385,36.41551830284638,46460,"Union City, TN-KY",21,0
-83.068623703590205,34.751656953476662,42860,"Seneca, SC",45,0
-121.22767166646872,43.91454205347042,13460,"Bend-Redmond, OR",41,0
-73.389071163344724,41.268252124132687,14860,"Bridgeport-Stamford-Norwalk, CT",09,0
-97.528522102008012,26.129614713540366,15180,"Brownsville-Harlingen, TX",48,0
-93.257708746881249,30.016880630323804,29340,"Lake Charles, LA",22,0
-93.176464834536119,34.047112483712638,11660,"Arkadelphia, AR",05,0
-121.27230885550546,37.9323428237538,44700,"Stockton-Lodi, CA",06,0
-121.16637131344254,45.16136458470843,45520,"The Dalles, OR",41,0
-91.743384973488617,35.25581569854829,42620,"Searcy, AR",05,0
-91.058699462070138,40.872880133705074,15460,"Burlington, IA-IL",17,0
-77.064525769888206,40.770196889940074,42780,"Selinsgrove, PA",42,0
-76.847019690264517,35.486382153951105,47820,"Washington, NC",37,0
-75.030097809265655,42.62990676191793,36580,"Oneonta, NY",36,0
-83.383749801112458,36.107855255275375,34100,"Morristown, TN",47,0
-79.87002988201084,38.775198965277738,21180,"Elkins, WV",54,0
-81.3445042683732,26.116926050254492,34940,"Naples-Immokalee-Marco Island, FL",12,0
-106.69250410713131,36.509858362216171,21580,"Espaola, NM",35,0
-94.881669721908878,40.36012122707308,32340,"Maryville, MO",29,0
-86.303104692781474,34.364623852781982,10700,"Albertville, AL",01,0
-93.232570787747221,35.213362513811305,40780,"Russellville, AR",05,0
-85.488220917343398,40.829072730974339,26540,"Huntington, IN",18,0
-91.568845946013397,35.743627723964927,12900,"Batesville, AR",05,0
-123.76921852924862,47.148725525493759,10140,"Aberdeen, WA",53,0
-95.980145238394471,28.856357752849462,13060,"Bay City, TX",48,0
-84.91343803983365,32.441872332768497,17980,"Columbus, GA-AL",01,0
-78.978637062914999,35.034714898324836,22180,"Fayetteville, NC",37,0
-82.838489814034432,39.966945926693874,18140,"Columbus, OH",39,0
-75.176104573393417,43.335647331017235,46540,"Utica-Rome, NY",36,0
-87.100918312672135,34.488490234800885,19460,"Decatur, AL",01,0
-83.752793733485376,38.054352304512456,34460,"Mount Sterling, KY",21,0
-89.697970211532407,39.828678150088358,44100,"Springfield, IL",17,0
-80.533243115977498,37.120140065197702,13980,"Blacksburg-Christiansburg-Radford, VA",51,0
-112.35358484979881,39.864207202407563,39340,"Provo-Orem, UT",49,0
-87.072741234814387,38.700266443425683,47780,"Washington, IN",18,0
-82.058310917037758,29.207632115565705,36100,"Ocala, FL",12,0
-106.87988914999976,44.790110649778498,43260,"Sheridan, WY",56,0
-72.937744809204844,41.412041142878969,35300,"New Haven-Milford, CT",09,0
-75.894518614265905,41.32313553341713,42540,"Scranton--Wilkes-Barre--Hazleton, PA",42,0
-146.56731923098022,64.807089886115833,21820,"Fairbanks, AK",02,0
-96.472349093073674,32.047068252741376,18620,"Corsicana, TX",48,0
-79.366619394196377,42.228204636869371,27460,"Jamestown-Dunkirk-Fredonia, NY",36,0
-96.258403032940151,33.958536619009827,20460,"Durant, OK",40,0
-91.886813271621236,36.773917512548998,48460,"West Plains, MO",29,0
-86.113518923533547,40.485277312525625,29020,"Kokomo, IN",18,0
-115.36271659910894,33.040515829003915,20940,"El Centro, CA",06,0
-110.58759708765714,39.647720881225204,39220,"Price, UT",49,0
-74.422098432528514,43.113645909072346,24100,"Gloversville, NY",36,0
-100.85069106300912,37.193254021182973,30580,"Liberal, KS",20,0
-82.851456091790652,31.549019897425719,20060,"Douglas, GA",13,0
-77.371587639184156,35.590717523618864,24780,"Greenville, NC",37,0
-83.51660365325742,35.77971722594274,42940,"Sevierville, TN",47,0
-120.67842331929735,47.124928583873668,21260,"Ellensburg, WA",53,0
